z_form,pdf
3.7495619101190085,0.1519427792526509
3.7889092178426913,0.15099071209271803
3.828256525566374,0.15000459689229617
3.867603833290057,0.14898558519289123
3.9069511410137396,0.1479348472027295
3.9462984487374224,0.1468535697628636
3.985645756461105,0.14574295431540313
4.0249930641847875,0.14460421487849165
4.064340371908471,0.1434385760325483
4.103687679632154,0.14224727092217584
4.143034987355836,0.14103153927801287
4.1823822950795195,0.1397926254626702
4.221729602803203,0.13853177654474275
4.261076910526885,0.13725024040473424
4.300424218250567,0.13594926387656422
4.339771525974251,0.13463009092815625
4.379118833697934,0.13329396088442444
4.418466141421616,0.13194210669578976
4.4578134491452985,0.13057575325516632
4.497160756868981,0.1291961157661607
4.536508064592665,0.12780439816502787
4.575855372316347,0.12640179159872358
4.61520268004003,0.12498947296118737
4.654549987763712,0.12356860348978509
4.693897295487396,0.12214032742362949
4.733244603211078,0.12070577072529276
4.772591910934761,0.11926603986721541
4.811939218658443,0.11782222068391277
4.851286526382127,0.11637537729087594
4.8906338341058095,0.11492655107086441
4.929981141829492,0.11347675972808917
4.969328449553174,0.11202699641059438
5.008675757276858,0.1105782289009558
5.048023065000541,0.10913139887523085
5.087370372724223,0.10768742122991819
5.126717680447905,0.10624718347651284
5.166064988171589,0.10481154520307685
5.205412295895272,0.10338133760208851
5.244759603618954,0.10195736306367936
5.284106911342636,0.10054039483322781
5.3234542190663205,0.09913117673213821
5.362801526790003,0.09773042294050907
5.402148834513685,0.096338817840271
5.441496142237369,0.09495701591726584
5.480843449961052,0.09358564172063281
5.520190757684734,0.09222528987777195
5.559538065408416,0.09087652516307007
5.5988853731321,0.08953988261849452
5.638232680855783,0.08821586772409071
5.677579988579465,0.08690495661635636
5.716927296303147,0.0856075963524147
5.7562746040268316,0.08432420521786038
5.795621911750514,0.08305517307611684
5.834969219474196,0.08180086175711244
5.874316527197879,0.08056160548306264
5.913663834921563,0.07933771132912944
5.953011142645245,0.07812945971672226
5.992358450368927,0.07693710493720393
6.03170575809261,0.0757608757037721
6.071053065816294,0.07460097572929744
6.110400373539976,0.07345758432792023
6.1497476812636584,0.07233085703822884
6.189094988987341,0.07122092626587596
6.228442296711025,0.07012790194352037
6.267789604434707,0.06905187220602374
6.30713691215839,0.06799290407887361
6.346484219882072,0.0669510441778541
6.385831527605756,0.06592631941803528
6.425178835329438,0.06491873773020905
6.464526143053121,0.06392828878295584
6.503873450776803,0.06295494470858941
6.543220758500487,0.06199866083128841
6.5825680662241695,0.06105937639579079
6.621915373947852,0.06013701529509202
6.661262681671534,0.059231486795659885
6.700609989395218,0.05834268625874578
6.739957297118901,0.0574704958564456
6.779304604842583,0.0566147852812327
6.818651912566265,0.05577541244775983
6.857999220289949,0.054952224185796636
6.897346528013632,0.05414505692324293
6.936693835737314,0.0533537373582284
6.976041143460996,0.05257808311938167
7.0153884511846805,0.05181790341342056
7.054735758908363,0.051072999659285925
7.094083066632045,0.05034316610810854
7.1334303743557275,0.04962819044836665
7.172777682079412,0.04892785439565615
7.212124989803094,0.04824193426656016
7.251472297526776,0.047570201536165875
7.290819605250459,0.04691242337883852
7.330166912974143,0.04626836319191906
7.369514220697825,0.045637781102070285
7.408861528421507,0.04502043445404865
7.44820883614519,0.04441607828173374
7.487556143868874,0.04382446576129485
7.526903451592556,0.04324534864642429
7.5662507593162385,0.04267847768561081
7.605598067039921,0.04212360302147137
7.644945374763605,0.041580474572199405
7.684292682487287,0.041048842395227346
7.72363999021097,0.040528457033236695
7.762987297934652,0.040019069842684454
7.802334605658336,0.039520433305045254
7.841681913382018,0.039032301320999344
7.881029221105701,0.038554429487823255
7.920376528829385,0.0380865753602663
7.959723836553067,0.03762849869521846
7.9990711442767495,0.03717996168049659
8.038418452000432,0.03674072914809581
8.077765759724116,0.036310568772269014
8.117113067447798,0.03588925125281385
8.15646037517148,0.03547655048395913
8.195807682895163,0.035072243709255456
8.235154990618847,0.03467611166288368
8.27450229834253,0.03428793869780449
8.313849606066212,0.033907512901178244
8.353196913789894,0.033534626197490335
8.392544221513578,0.03316907443982106
8.43189152923726,0.032810657489701654
8.471238836960943,0.03245917928599932
8.510586144684627,0.032114447903274855
8.54993345240831,0.0317762756000551
8.589280760131992,0.03144447885746012
8.628628067855674,0.0311188784086232
8.667975375579358,0.030799299259336478
8.70732268330304,0.030485570700351388
8.746669991026723,0.030177526311756814
8.786017298750405,0.029875003959852178
8.82536460647409,0.02957784578692535
8.864711914197771,0.0292858981943381
8.904059221921454,0.0289990118193134
8.943406529645136,0.02871704150581088
8.98275383736882,0.028439846269867126
9.022101145092503,0.028167289259768857
9.061448452816185,0.027899237711416655
9.100795760539867,0.02763556289922758
9.140143068263551,0.02737614008291445
9.179490375987234,0.027120848450469182
9.218837683710916,0.026869571057667196
9.258184991434598,0.026622194764399063
9.297532299158282,0.026378610168124986
9.336879606881965,0.026138711534736788
9.376226914605647,0.025902396727101113
9.41557422232933,0.025669567131547187
9.454921530053014,0.025440127582551226
9.494268837776696,0.025213986285859233
9.533616145500378,0.024991054740279055
9.57296345322406,0.02477124765836226
9.612310760947745,0.024554482886185943
9.651658068671427,0.024340681322434377
9.69100537639511,0.024129766836970237
9.730352684118792,0.023921666189075427
9.769699991842476,0.02371630894553186
9.809047299566158,0.023513627398702774
9.84839460728984,0.023313556484766285
9.887741915013523,0.02311603370224352
9.927089222737207,0.02292099903095517
9.96643653046089,0.022728394851531386
10.005783838184572,0.022538165865591816
10.045131145908254,0.0223502590167046
10.084478453631938,0.022164623412225182
10.12382576135562,0.02198121024610799
10.163173069079303,0.021799972722777353
10.202520376802985,0.021620865982136295
10.24186768452667,0.02144384702578551
